order_id,customer_id,product_id,quantity,order_date,status,total_amount,name,email,city,state,signup_date,product_name,category,price,stock,order_year,order_month
1000,182,61,5,2026-01-19,cancelled,2368.65,Derrick Nunez,russojacob@example.net,South Jason,Michigan,2024-05-11,Distributed even-keeled portal,Home & Kitchen,473.73,84,2026,1
1001,353,21,3,2025-09-26,completed,1478.07,Lindsay Norton,cindydixon@example.org,Sandrashire,California,2024-02-20,Decentralized bi-directional circuit,Books,492.69,437,2025,9
1002,292,4,4,2025-08-10,completed,195.76,Samuel Ruiz,kennedyjames@example.org,Morenochester,Arkansas,2026-01-23,Profit-focused secondary budgetary management,Sports,48.94,216,2025,8
1003,167,74,2,2025-12-30,pending,223.64,Gary Aguilar,greenmichael@example.org,Lake Davidport,Hawaii,2024-08-31,Re-contextualized multi-state encryption,Home & Kitchen,111.82,67,2025,12
1004,663,29,2,2025-10-07,cancelled,228.96,Ana Thomas,lauralee@example.com,Louischester,South Dakota,2024-03-08,Persevering tertiary matrix,Sports,114.48,166,2025,10
1005,668,53,5,2025-07-23,completed,1362.2,Andrew Hunt,ronald76@example.com,Lindamouth,Louisiana,2024-08-06,Stand-alone coherent parallelism,Clothing,272.44,398,2025,7
1006,886,100,1,2025-07-06,refunded,45.57,John Lowery,denise05@example.com,Jameston,Florida,2024-01-23,Right-sized encompassing methodology,Sports,45.57,95,2025,7
1007,934,17,2,2025-12-19,completed,89.84,Jennifer Robbins,laurie55@example.com,New Jessica,Alabama,2023-07-23,Object-based uniform throughput,Home & Kitchen,44.92,150,2025,12
1008,230,33,5,2025-06-19,cancelled,555.15,Erik Ibarra,patrickli@example.org,North Alyssa,Alabama,2025-04-12,Organized tangible firmware,Books,111.03,255,2025,6
1009,730,91,3,2026-03-03,refunded,261.96,Christine Brock,jillsmith@example.net,Lake Kristenberg,Missouri,2026-04-20,Exclusive bandwidth-monitored moratorium,Electronics,87.32,1,2026,3
1010,917,49,3,2026-03-05,refunded,1458.3000000000002,Ralph Hendricks,hernandezalan@example.net,Emilymouth,Missouri,2024-05-30,Advanced empowering hierarchy,Books,486.1,390,2026,3
1011,259,28,4,2025-10-08,cancelled,773.76,Oscar Howard,warnermichael@example.net,New Stacy,New York,2025-01-28,Stand-alone system-worthy archive,Home & Kitchen,193.44,473,2025,10
1012,694,67,5,2025-06-27,refunded,328.84999999999997,Lauren Reyes,wesleybush@example.org,North Christina,Delaware,2024-05-17,Progressive discrete support,Home & Kitchen,65.77,115,2025,6
1013,599,14,1,2026-05-08,cancelled,424.65,Lindsey Savage,hamiltonandrew@example.com,North Georgefort,New Jersey,2025-07-11,Public-key transitional algorithm,Books,424.65,309,2026,5
1014,575,83,5,2026-02-18,cancelled,376.2,Lorraine Gibbs,aarongonzalez@example.com,Barbaraville,Hawaii,2024-03-13,Programmable exuding approach,Home & Kitchen,75.24,93,2026,2
1015,306,88,1,2025-06-15,refunded,463.62,Denise Cruz,pmarsh@example.org,East Heatherton,Hawaii,2023-10-05,Intuitive scalable archive,Electronics,463.62,434,2025,6
1016,66,44,3,2025-06-14,cancelled,1457.1,Julie Pearson,howard96@example.net,Costafort,Minnesota,2024-09-03,Team-oriented clear-thinking circuit,Books,485.7,440,2025,6
1017,883,36,3,2025-07-04,cancelled,1122.03,Heather Yoder,lauriegonzales@example.net,Sawyershire,Colorado,2023-10-31,Digitized multi-state forecast,Clothing,374.01,275,2025,7
1018,193,20,5,2025-11-01,pending,1663.25,Kristy Johnson,alexis39@example.org,Hickmanport,Hawaii,2025-02-21,Streamlined leadingedge interface,Electronics,332.65,395,2025,11
1019,922,8,5,2026-01-06,refunded,1066.1499999999999,Laura Dennis,mariahphillips@example.org,South Pamelafort,Kentucky,2023-09-17,Automated systemic service-desk,Sports,213.23,229,2026,1
1020,677,41,2,2026-04-22,completed,794.56,Katherine Lopez,pruittpaul@example.org,West Donna,California,2024-10-24,Integrated methodical structure,Clothing,397.28,216,2026,4
1021,672,64,3,2026-03-18,cancelled,1137.27,Christine Hall,dsharp@example.com,West Meganchester,Wyoming,2026-04-11,Multi-channeled modular knowledgebase,Sports,379.09,353,2026,3
1022,929,54,4,2025-06-25,refunded,1838.92,Jeremy Wright,dwilson@example.com,West Heidiberg,Wyoming,2026-02-04,Profit-focused foreground model,Sports,459.73,306,2025,6
1023,755,5,5,2025-12-29,pending,103.55000000000001,Jeffrey Franco,donaldburgess@example.org,Nicoleborough,Delaware,2024-01-07,Robust full-range complexity,Electronics,20.71,111,2025,12
1024,352,93,2,2025-06-20,refunded,293.8,Jennifer Costa,johnsjessica@example.com,East Shanefort,New Mexico,2023-12-17,Pre-emptive exuding open system,Home & Kitchen,146.9,356,2025,6
1025,929,86,3,2026-04-10,cancelled,163.07999999999998,Jeremy Wright,dwilson@example.com,West Heidiberg,Wyoming,2026-02-04,Polarized maximized attitude,Sports,54.36,333,2026,4
1026,866,22,5,2025-12-04,pending,2170.1499999999996,Tyrone Murray,bernardrobert@example.org,Kristinshire,North Carolina,2024-07-26,Fundamental well-modulated paradigm,Clothing,434.03,194,2025,12
1027,301,13,4,2026-01-08,pending,207.24,Nathan Wilson,glovertyler@example.net,Port Jose,North Dakota,2026-05-15,Vision-oriented real-time project,Electronics,51.81,49,2026,1
1028,759,34,5,2025-11-01,pending,2215.1,Luke Daniel,johnwang@example.com,Lake Lori,Illinois,2024-11-14,Re-contextualized even-keeled policy,Home & Kitchen,443.02,329,2025,11
1029,970,88,3,2026-02-18,completed,1390.8600000000001,James Flowers,jennifer95@example.com,Evansbury,Wisconsin,2026-04-03,Intuitive scalable archive,Electronics,463.62,434,2026,2
1030,228,46,2,2025-11-01,cancelled,753.84,James Torres,rubendavis@example.org,East Thomasberg,Pennsylvania,2024-02-16,Function-based scalable emulation,Sports,376.92,393,2025,11
1031,431,43,3,2026-05-12,cancelled,1494.21,Nicolas James,phillip99@example.net,New Danielmouth,Arizona,2026-01-31,Distributed value-added workforce,Sports,498.07,270,2026,5
1032,600,38,4,2025-09-07,completed,813.16,Tracy Guzman,nturner@example.com,Ballardland,Florida,2023-11-09,Re-contextualized high-level structure,Sports,203.29,112,2025,9
1033,482,7,5,2025-12-09,completed,521.1,Julia Leonard,jessicachapman@example.org,Ericaburgh,Massachusetts,2025-02-03,Cloned 24hour synergy,Sports,104.22,332,2025,12
1034,484,25,5,2025-09-12,completed,1685.3,Amy Wheeler,stephanielittle@example.net,North Melissaberg,Missouri,2025-06-02,Switchable global circuit,Clothing,337.06,359,2025,9
1035,889,88,4,2026-06-06,cancelled,1854.48,Sherri Perez,johnsonkimberly@example.org,Flemingtown,Oklahoma,2024-11-23,Intuitive scalable archive,Electronics,463.62,434,2026,6
1036,424,7,2,2026-02-01,pending,208.44,Lori Perez,ashleysimmons@example.com,Shaneberg,Indiana,2025-05-29,Cloned 24hour synergy,Sports,104.22,332,2026,2
1037,206,44,4,2025-12-05,refunded,1942.8,Meredith Burnett,rodriguezjohn@example.net,Gabrielton,Oregon,2026-05-27,Team-oriented clear-thinking circuit,Books,485.7,440,2025,12
1038,147,41,2,2026-05-07,completed,794.56,Anthony Dougherty,kwright@example.com,Jamesburgh,New York,2026-06-09,Integrated methodical structure,Clothing,397.28,216,2026,5
1039,500,43,2,2025-11-26,cancelled,996.14,Patricia Schwartz,douglasnelson@example.com,Allenburgh,South Carolina,2025-07-11,Distributed value-added workforce,Sports,498.07,270,2025,11
1040,650,8,1,2026-04-30,refunded,213.23,Samantha Stone,sherryparsons@example.net,Duranmouth,Pennsylvania,2023-10-28,Automated systemic service-desk,Sports,213.23,229,2026,4
1041,281,27,2,2025-09-02,pending,732.36,Jennifer Washington,lori82@example.org,Jennafurt,Florida,2025-10-16,Fundamental bandwidth-monitored groupware,Sports,366.18,83,2025,9
1042,502,98,1,2025-09-25,pending,294.57,Anna Cox,stevensims@example.org,Brianville,Georgia,2025-07-04,Versatile logistical ability,Electronics,294.57,257,2025,9
1043,630,56,4,2026-03-07,refunded,1760.32,Luke Ray,bernardaimee@example.com,North Dominiqueside,Idaho,2026-05-03,Stand-alone composite moderator,Books,440.08,425,2026,3
1044,440,62,4,2026-05-31,completed,1066.64,Scott Estrada,mark10@example.org,Chaneyburgh,Utah,2024-04-20,Vision-oriented upward-trending utilization,Books,266.66,310,2026,5
1045,39,69,2,2025-11-02,cancelled,239.34,Stacey Osborne,gregoryrubio@example.net,Williamsbury,Delaware,2024-10-26,Automated impactful product,Sports,119.67,112,2025,11
1046,973,2,3,2025-09-15,pending,348.78000000000003,Aaron Hernandez,kevinmiller@example.org,South Christopher,Kansas,2023-11-29,Synergized real-time intranet,Clothing,116.26,377,2025,9
1047,19,87,1,2025-08-10,pending,418.99,Sarah Martin,zolson@example.org,South Aaron,Missouri,2024-03-30,Public-key zero tolerance application,Sports,418.99,496,2025,8
1048,232,89,3,2026-03-10,cancelled,264.45000000000005,Janet Richmond,kylie34@example.net,East Angelaport,Wyoming,2026-04-10,Exclusive mission-critical budgetary management,Clothing,88.15,248,2026,3
1049,133,14,4,2025-11-18,cancelled,1698.6,Lance Simmons,cbell@example.net,Christinachester,Louisiana,2025-05-14,Public-key transitional algorithm,Books,424.65,309,2025,11
1050,172,9,1,2025-09-30,cancelled,143.42,Megan Parker,fosterlisa@example.net,New Charles,Nevada,2024-06-25,Open-source multi-state leverage,Sports,143.42,445,2025,9
1051,972,38,4,2025-06-28,cancelled,813.16,Terri Gonzalez,davidcook@example.org,West Lauraberg,Minnesota,2024-10-28,Re-contextualized high-level structure,Sports,203.29,112,2025,6
1052,445,88,2,2025-11-10,cancelled,927.24,Mario Wilson,laurenduarte@example.com,West Michaelborough,Alabama,2025-05-16,Intuitive scalable archive,Electronics,463.62,434,2025,11
1053,924,63,3,2026-05-01,pending,1447.17,Paula Mann,patricia06@example.org,Jamesside,Texas,2025-12-18,Decentralized solution-oriented customer loyalty,Home & Kitchen,482.39,475,2026,5
1054,169,52,1,2026-04-20,pending,104.25,Lisa Perry,ztodd@example.net,Port John,Wisconsin,2025-03-28,Secured composite hardware,Sports,104.25,191,2026,4
1055,230,94,2,2026-06-09,pending,665.9,Erik Ibarra,patrickli@example.org,North Alyssa,Alabama,2025-04-12,Advanced optimal Internet solution,Sports,332.95,249,2026,6
1056,752,3,5,2025-07-28,pending,1701.3999999999999,Laura Robinson,sarah80@example.com,Browntown,South Carolina,2024-10-30,Front-line context-sensitive Local Area Network,Electronics,340.28,456,2025,7
1057,127,47,1,2026-01-28,refunded,61.1,Joseph Romero,myerstheodore@example.net,Zavalaview,West Virginia,2023-07-01,Assimilated didactic paradigm,Books,61.1,222,2026,1
1058,898,82,3,2025-08-28,completed,301.92,Nicole Peterson,yglenn@example.net,Port Danielfurt,Washington,2026-03-31,Upgradable asymmetric capacity,Clothing,100.64,274,2025,8
1059,609,7,1,2025-11-08,completed,104.22,Michael Thompson,romanmatthew@example.org,North Anna,New York,2024-03-22,Cloned 24hour synergy,Sports,104.22,332,2025,11
1060,50,89,1,2026-05-02,refunded,88.15,Kevin Rivas,curtisbarton@example.net,Port Tonyaton,Minnesota,2025-01-17,Exclusive mission-critical budgetary management,Clothing,88.15,248,2026,5
1061,455,49,1,2025-11-28,cancelled,486.1,Denise Moore,smithcindy@example.net,East Amyside,Massachusetts,2024-04-06,Advanced empowering hierarchy,Books,486.1,390,2025,11
1062,486,90,2,2025-11-25,pending,223.16,Patricia Morris,kimberlyramirez@example.org,Priceton,Kentucky,2026-04-26,Organic attitude-oriented leverage,Home & Kitchen,111.58,205,2025,11
1063,712,88,1,2026-05-27,cancelled,463.62,Allen Young,gchambers@example.org,West Karentown,Texas,2025-03-13,Intuitive scalable archive,Electronics,463.62,434,2026,5
1064,431,85,1,2025-11-29,cancelled,224.9,Nicolas James,phillip99@example.net,New Danielmouth,Arizona,2026-01-31,Reduced well-modulated paradigm,Electronics,224.9,441,2025,11
1065,638,78,2,2025-10-14,refunded,430.48,Denise King,okidd@example.org,Brandonside,Oregon,2023-08-29,Team-oriented transitional knowledgebase,Books,215.24,239,2025,10
1066,851,14,5,2026-02-11,completed,2123.25,Roger Holt,yharris@example.org,Danaport,Washington,2023-06-17,Public-key transitional algorithm,Books,424.65,309,2026,2
1067,290,15,1,2025-07-31,refunded,404.71,Susan Powers,megan82@example.com,South Davidview,Washington,2025-11-15,Organic mission-critical success,Books,404.71,373,2025,7
1068,204,78,2,2025-12-23,cancelled,430.48,Michael Gonzales,marie16@example.net,Taylorport,Kansas,2024-03-16,Team-oriented transitional knowledgebase,Books,215.24,239,2025,12
1069,852,67,2,2025-09-11,cancelled,131.54,Terry Howell,melissa32@example.com,East Jacobmouth,Georgia,2026-05-03,Progressive discrete support,Home & Kitchen,65.77,115,2025,9
1070,721,53,3,2026-02-28,pending,817.3199999999999,Lindsay Schneider,vkent@example.net,Valdezside,Nevada,2025-11-16,Stand-alone coherent parallelism,Clothing,272.44,398,2026,2
1071,41,71,4,2026-01-07,pending,476.36,Karen Green,maryramirez@example.net,Simsview,New Hampshire,2023-09-06,Cloned encompassing neural-net,Electronics,119.09,463,2026,1
1072,705,62,3,2026-05-25,pending,799.98,Isabel Brown,vhouse@example.org,South Austin,Mississippi,2025-05-05,Vision-oriented upward-trending utilization,Books,266.66,310,2026,5
1073,3,2,1,2026-03-06,completed,116.26,Phillip Garcia,wdavis@example.net,Lindsaymouth,Ohio,2023-10-28,Synergized real-time intranet,Clothing,116.26,377,2026,3
1074,856,74,4,2026-03-26,pending,447.28,Stephanie Larson,nelsonapril@example.net,East Tiffanybury,Texas,2026-06-07,Re-contextualized multi-state encryption,Home & Kitchen,111.82,67,2026,3
1075,973,12,5,2025-10-24,completed,2394.25,Aaron Hernandez,kevinmiller@example.org,South Christopher,Kansas,2023-11-29,Public-key bottom-line structure,Clothing,478.85,172,2025,10
1076,741,93,1,2025-11-29,cancelled,146.9,Debra Schultz,jenniferelliott@example.net,South Lorraine,Massachusetts,2026-06-05,Pre-emptive exuding open system,Home & Kitchen,146.9,356,2025,11
1077,660,30,4,2026-04-24,cancelled,476.56,Justin Thomas,llee@example.com,North Jamesport,Idaho,2024-02-08,Versatile dynamic system engine,Electronics,119.14,16,2026,4
1078,271,60,1,2026-03-29,completed,384.31,Bradley Anthony,kristen77@example.net,Christopherside,Missouri,2024-01-02,Integrated demand-driven definition,Sports,384.31,65,2026,3
1079,833,23,1,2025-10-28,cancelled,229.97,Tiffany Moreno,ljohnson@example.com,Gibbsstad,Kansas,2023-09-01,Versatile bifurcated success,Books,229.97,427,2025,10
1080,369,87,3,2025-10-03,refunded,1256.97,Erik Robinson,ian37@example.net,East Jill,Kentucky,2024-01-26,Public-key zero tolerance application,Sports,418.99,496,2025,10
1081,757,15,1,2025-11-03,completed,404.71,Bethany Potter,vshaw@example.com,North Susan,Alaska,2023-10-30,Organic mission-critical success,Books,404.71,373,2025,11
1082,10,18,2,2025-12-02,cancelled,886.8,Kimberly Adams,daniel62@example.com,Lake Nancyview,North Carolina,2025-09-26,Balanced high-level initiative,Sports,443.4,185,2025,12
1083,367,57,5,2025-12-28,cancelled,621.4,Gerald Rowe,bmosley@example.com,West Carlosbury,Utah,2025-07-21,Polarized context-sensitive matrices,Books,124.28,123,2025,12
1084,900,94,1,2025-11-25,cancelled,332.95,Bonnie Smith,christopher38@example.com,Ashleyton,South Carolina,2024-04-09,Advanced optimal Internet solution,Sports,332.95,249,2025,11
1085,835,44,2,2026-05-10,completed,971.4,Janice Guzman,dakotaramirez@example.net,New Patriciachester,Utah,2025-09-19,Team-oriented clear-thinking circuit,Books,485.7,440,2026,5
1086,411,52,4,2026-05-28,cancelled,417.0,Randy Adkins,walterscrystal@example.org,Alicemouth,Ohio,2025-02-22,Secured composite hardware,Sports,104.25,191,2026,5
1087,856,50,4,2026-04-27,refunded,1027.12,Stephanie Larson,nelsonapril@example.net,East Tiffanybury,Texas,2026-06-07,Up-sized multimedia synergy,Clothing,256.78,54,2026,4
1088,665,22,1,2025-11-10,pending,434.03,Brad Ruiz,jacksonpaul@example.net,Victormouth,Idaho,2024-05-31,Fundamental well-modulated paradigm,Clothing,434.03,194,2025,11
1089,713,93,1,2025-08-24,pending,146.9,Mrs. Kelly Smith,sarah75@example.net,Rogersmouth,Massachusetts,2025-11-25,Pre-emptive exuding open system,Home & Kitchen,146.9,356,2025,8
1090,107,54,5,2025-10-14,refunded,2298.65,Mark Roberts,usmith@example.org,Collierstad,Colorado,2024-10-04,Profit-focused foreground model,Sports,459.73,306,2025,10
1091,822,73,4,2026-05-04,pending,494.24,Jessica Garcia,williamwelch@example.com,Maryburgh,Massachusetts,2024-01-23,Configurable analyzing knowledge user,Sports,123.56,342,2026,5
1092,626,49,3,2026-02-09,completed,1458.3000000000002,Elizabeth Tucker PhD,kristenfisher@example.com,Jasonfort,Alabama,2023-10-26,Advanced empowering hierarchy,Books,486.1,390,2026,2
1093,884,88,2,2026-05-21,refunded,927.24,Ashlee Jimenez,guzmanmark@example.org,Sandraview,Missouri,2025-07-23,Intuitive scalable archive,Electronics,463.62,434,2026,5
1094,943,63,1,2025-11-18,refunded,482.39,Matthew Morris,vrobertson@example.net,North Ronaldland,Missouri,2023-10-31,Decentralized solution-oriented customer loyalty,Home & Kitchen,482.39,475,2025,11
1095,452,6,1,2026-05-24,cancelled,255.64,John Russo,kimberly21@example.net,East Jenny,New Jersey,2024-08-11,Fully-configurable maximized success,Clothing,255.64,13,2026,5
1096,671,41,1,2025-06-21,pending,397.28,Randy Campbell,krista66@example.net,South Destinyberg,Montana,2024-02-18,Integrated methodical structure,Clothing,397.28,216,2025,6
1097,979,86,3,2025-08-27,completed,163.07999999999998,Sandra Marshall,reedjessica@example.net,Laratown,Hawaii,2024-05-28,Polarized maximized attitude,Sports,54.36,333,2025,8
1098,444,85,2,2026-01-06,refunded,449.8,Heather Anderson DDS,lvasquez@example.net,Lake Kelly,Illinois,2023-06-15,Reduced well-modulated paradigm,Electronics,224.9,441,2026,1
1099,355,85,4,2025-08-15,pending,899.6,Kathy Wilson,mhopkins@example.net,Port Erikachester,North Dakota,2024-09-17,Reduced well-modulated paradigm,Electronics,224.9,441,2025,8
1100,860,72,5,2026-06-08,completed,2153.25,Michael Mills,cindy24@example.com,Calvinport,Alabama,2024-10-23,Public-key user-facing monitoring,Electronics,430.65,36,2026,6
1101,12,83,2,2026-02-17,refunded,150.48,Sandra Parker,allenashley@example.org,Lake Toddland,Wisconsin,2025-01-17,Programmable exuding approach,Home & Kitchen,75.24,93,2026,2
1102,873,64,2,2026-03-21,completed,758.18,Kimberly Alvarez,keith19@example.com,Elizabethfurt,Missouri,2025-07-17,Multi-channeled modular knowledgebase,Sports,379.09,353,2026,3
1103,770,63,3,2026-02-02,pending,1447.17,Timothy Hunt,kevin34@example.net,Andreaburgh,Iowa,2023-08-02,Decentralized solution-oriented customer loyalty,Home & Kitchen,482.39,475,2026,2
